bar_time_utc,price_time_local,date,open,high,low,close,volume,barCount,average,tweet_count,labeled_count,unlabeled_count,bullish_count,bearish_count,sentiment_sum,sentiment_mean,labeled_sentiment_mean,return_1m,return_5m,forward_return_1m,forward_return_5m,hour
2020-03-30 22:10:00+00:00,2020-03-30 16:10:00,20200330  16:10:00,261.88,261.88,261.65,261.65,10,5,261.737,15.0,5.0,10.0,4.0,1.0,3.0,0.2,0.6,-0.0005729564553095,0.0,0.0008025988916493,0.0010319128606919,16
2020-03-30 22:52:00+00:00,2020-03-30 16:52:00,20200330  16:52:00,261.98,261.99,261.9,261.9,203,51,261.97,14.0,10.0,4.0,7.0,3.0,4.0,0.2857142857142857,0.4,-0.0006486816499409,-0.0016772127773119,-0.0001909125620463,7.636502481878082e-05,16
2020-03-30 23:38:00+00:00,2020-03-30 17:38:00,20200330  17:38:00,262.02,262.02,261.95,261.96,17,10,261.989,18.0,7.0,11.0,3.0,4.0,-1.0,-0.0555555555555555,-0.1428571428571428,-0.0002289901534233,0.0004200878365474,0.0003053901358986,-0.0005726065048098,17
2020-03-31 12:33:00+00:00,2020-03-31 06:33:00,20200331  06:33:00,259.56,259.56,259.2,259.49,506,149,259.418,15.0,7.0,8.0,4.0,3.0,1.0,0.0666666666666666,0.1428571428571428,-0.0004237288135593,0.0023563040791101,-0.000578056957879,-0.0012331881768082,6
2020-03-31 13:39:00+00:00,2020-03-31 07:39:00,20200331  07:39:00,259.49,260.26,259.41,259.88,3559,2460,259.793,19.0,10.0,9.0,2.0,8.0,-6.0,-0.3157894736842105,-0.6,0.0014643545279382,-0.0016135228582405,0.0008850238571649,0.0,7
2020-03-31 14:20:00+00:00,2020-03-31 08:20:00,20200331  08:20:00,262.69,262.84,262.5,262.83,2949,1516,262.664,22.0,7.0,15.0,6.0,1.0,5.0,0.2272727272727272,0.7142857142857143,0.0003806188863089,0.0025939347701697,-0.0003043792565535,-0.0023589392382908,8
2020-03-31 14:53:00+00:00,2020-03-31 08:53:00,20200331  08:53:00,262.84,262.85,262.34,262.5,1954,1130,262.579,19.0,3.0,16.0,3.0,0.0,3.0,0.1578947368421052,1.0,-0.0012555644332837,-0.000342739632126,-0.0004571428571428,-0.0023238095238096,8
2020-03-31 15:32:00+00:00,2020-03-31 09:32:00,20200331  09:32:00,262.87,262.99,262.65,262.89,1648,978,262.835,17.0,10.0,7.0,3.0,7.0,-4.0,-0.2352941176470588,-0.4,7.608323505903236e-05,0.0012568555758682,0.0011411617026133,-0.0003803872342043,9
2020-03-31 16:32:00+00:00,2020-03-31 10:32:00,20200331  10:32:00,260.12,260.31,259.69,259.83,5139,3010,259.953,20.0,12.0,8.0,2.0,10.0,-8.0,-0.4,-0.6666666666666666,-0.0011148700599723,-0.0009612426945555,-0.0002694069199091,-7.697340568824096e-05,10
2020-03-31 17:22:00+00:00,2020-03-31 11:22:00,20200331  11:22:00,258.09,258.55,258.05,258.5,2491,1614,258.342,18.0,4.0,14.0,0.0,4.0,-4.0,-0.2222222222222222,-1.0,0.0015885931264287,-0.0020846201358863,0.0005802707930366,0.0016247582205028,11
2020-03-31 17:59:00+00:00,2020-03-31 11:59:00,20200331  11:59:00,260.14,260.29,260.04,260.1,1428,868,260.164,17.0,10.0,7.0,7.0,3.0,4.0,0.2352941176470588,0.4,-0.0001537633581916,0.0034335095096642,-0.001191849288735,-0.000884275278739,11
2020-03-31 18:39:00+00:00,2020-03-31 12:39:00,20200331  12:39:00,260.44,260.56,260.31,260.41,2817,1705,260.465,16.0,5.0,11.0,2.0,3.0,-1.0,-0.0625,-0.2,-7.67960680412294e-05,0.002000846511986,-0.0003456088475866,-0.0008448216274337,12
2020-03-31 19:14:00+00:00,2020-03-31 13:14:00,20200331  13:14:00,258.17,258.22,257.56,257.95,7381,3861,257.847,24.0,15.0,9.0,1.0,14.0,-13.0,-0.5416666666666666,-0.8666666666666667,-0.0008521516829996,-0.0048225308641974,0.0009304128707114,-0.0024811009885635,13
2020-03-31 19:53:00+00:00,2020-03-31 13:53:00,20200331  13:53:00,257.76,258.16,257.35,257.88,8025,4558,257.784,22.0,6.0,16.0,2.0,4.0,-2.0,-0.0909090909090909,-0.3333333333333333,0.0004655493482308,0.0027218290691344,0.000310221808593,-0.0018613308515589,13
2020-03-31 20:36:00+00:00,2020-03-31 14:36:00,20200331  14:36:00,256.16,256.33,256.1,256.25,127,44,256.189,14.0,7.0,7.0,1.0,6.0,-5.0,-0.3571428571428571,-0.7142857142857143,0.000585708707536,-0.0015585427625169,0.0001951219512195,0.0037463414634144,14
2020-03-31 21:49:00+00:00,2020-03-31 15:49:00,20200331  15:49:00,256.9,256.98,256.83,256.9,9,5,256.896,17.0,7.0,10.0,0.0,7.0,-7.0,-0.4117647058823529,-1.0,3.892716727005307e-05,-0.0005446623093683,0.0,-0.0003892565200466,15
2020-03-31 22:34:00+00:00,2020-03-31 16:34:00,20200331  16:34:00,254.44,254.5,254.3,254.5,130,49,254.412,23.0,10.0,13.0,0.0,10.0,-10.0,-0.4347826086956521,-1.0,0.0001178920894409,-0.0029773564209041,-0.0006286836935166,0.0014538310412572,16
2020-03-31 23:20:00+00:00,2020-03-31 17:20:00,20200331  17:20:00,254.45,254.54,254.24,254.35,377,89,254.322,19.0,6.0,13.0,1.0,5.0,-4.0,-0.2105263157894736,-0.6666666666666666,-0.0003930045195519,-0.0014525753768844,-0.0001965795164142,-3.931590328287715e-05,17
2020-04-01 12:44:00+00:00,2020-04-01 06:44:00,20200401  06:44:00,248.65,248.97,248.64,248.91,671,151,248.781,16.0,7.0,9.0,5.0,2.0,3.0,0.1875,0.4285714285714285,0.0011261714193782,0.0021338272002575,0.0008436784379897,-0.0011650797476999,6
2020-04-01 13:22:00+00:00,2020-04-01 07:22:00,20200401  07:22:00,247.75,247.87,247.75,247.81,423,142,247.808,18.0,8.0,10.0,2.0,6.0,-4.0,-0.2222222222222222,-0.5,0.0001614400452032,-0.0013701390288132,-0.0008070699326095,-0.0011298979056535,7
2020-04-01 13:56:00+00:00,2020-04-01 07:56:00,20200401  07:56:00,249.27,249.38,249.0,249.13,2574,1666,249.22,17.0,6.0,11.0,2.0,4.0,-2.0,-0.1176470588235294,-0.3333333333333333,-0.0004413416787033,-0.0008422234699607,0.0005619556055072,-0.0024485208525668,7
2020-04-01 14:38:00+00:00,2020-04-01 08:38:00,20200401  08:38:00,250.09,250.39,250.06,250.12,2994,1411,250.21,19.0,8.0,11.0,3.0,5.0,-2.0,-0.1052631578947368,-0.25,7.996801279497312e-05,-0.000599352699085,-0.0011594434671357,-0.0010794818487126,8
2020-04-01 15:13:00+00:00,2020-04-01 09:13:00,20200401  09:13:00,251.08,251.08,250.88,250.96,2120,1084,250.972,19.0,13.0,6.0,3.0,10.0,-7.0,-0.3684210526315789,-0.5384615384615384,-0.0005177426420804,0.0001594133588396,3.984698756775984e-05,0.0005578578259481,9
2020-04-01 16:06:00+00:00,2020-04-01 10:06:00,20200401  10:06:00,248.31,248.33,248.05,248.2,2399,1264,248.189,17.0,7.0,10.0,3.0,4.0,-1.0,-0.0588235294117647,-0.1428571428571428,-0.0003624793588142,-0.0004832474226804,-0.0007252215954873,4.029008863826178e-05,10
2020-04-01 16:47:00+00:00,2020-04-01 10:47:00,20200401  10:47:00,246.36,246.47,246.06,246.4,3985,2239,246.265,22.0,9.0,13.0,0.0,9.0,-9.0,-0.4090909090909091,-1.0,0.0001623640201331,0.0002435658033612,-0.0016233766233766,-0.0006087662337662,10
2020-04-01 17:25:00+00:00,2020-04-01 11:25:00,20200401  11:25:00,247.38,247.55,247.26,247.47,4184,2203,247.447,17.0,11.0,6.0,5.0,6.0,-1.0,-0.0588235294117647,-0.0909090909090909,0.0003233760459193,0.0022680328864768,-0.0019396290459449,-0.0029902614458318,11
2020-04-01 18:09:00+00:00,2020-04-01 12:09:00,20200401  12:09:00,248.48,248.53,248.08,248.12,2714,1580,248.298,19.0,7.0,12.0,3.0,4.0,-1.0,-0.0526315789473684,-0.1428571428571428,-0.001488993520866,-0.0006444337038826,0.0004433338707077,-0.0016927293245204,12
2020-04-01 18:42:00+00:00,2020-04-01 12:42:00,20200401  12:42:00,246.95,247.11,246.68,246.83,1506,806,246.861,15.0,8.0,7.0,2.0,6.0,-4.0,-0.2666666666666666,-0.5,-0.0005668704700975,4.0515355319792334e-05,8.102742778426375e-05,0.000324109711137,12
2020-04-01 19:27:00+00:00,2020-04-01 13:27:00,20200401  13:27:00,245.11,245.28,245.07,245.18,3459,1995,245.147,26.0,16.0,10.0,0.0,16.0,-16.0,-0.6153846153846154,-1.0,0.0002447780678851,-0.0017507430479215,-0.000285504527286,0.0009788726649806,13
2020-04-01 20:05:00+00:00,2020-04-01 14:05:00,20200401  14:05:00,246.0,246.07,245.85,246.07,888,200,245.961,21.0,9.0,12.0,3.0,6.0,-3.0,-0.1428571428571428,-0.3333333333333333,0.0001219313932694,0.0012613932291667,-0.0015442760190189,-0.0025196082415572,14
2020-04-01 21:47:00+00:00,2020-04-01 15:47:00,20200401  15:47:00,246.0,246.0,245.95,245.95,9,5,245.994,19.0,6.0,13.0,1.0,5.0,-4.0,-0.2105263157894736,-0.6666666666666666,-0.0002032520325203,-8.13107289506787e-05,0.0,0.0001219760113844,15
2020-04-01 22:29:00+00:00,2020-04-01 16:29:00,20200401  16:29:00,247.26,247.28,247.0,247.0,282,73,247.095,18.0,8.0,10.0,3.0,5.0,-2.0,-0.1111111111111111,-0.25,-0.0011323196376576,-0.0028259991925716,0.0,0.0,16
2020-04-01 23:05:00+00:00,2020-04-01 17:05:00,20200401  17:05:00,246.46,246.52,246.45,246.52,43,15,246.462,14.0,6.0,8.0,4.0,2.0,2.0,0.1428571428571428,0.3333333333333333,0.0001217087914318,-0.0001216791725816,-0.0005273405808859,-0.0007707285412947,17
2020-04-01 23:49:00+00:00,2020-04-01 17:49:00,20200401  17:49:00,247.55,247.55,247.4,247.4,36,25,247.472,14.0,5.0,9.0,2.0,3.0,-1.0,-0.0714285714285714,-0.2,-0.0007673977139626,0.0002830226822463,-4.042037186746672e-05,4.04203718673557e-05,17
2020-04-02 12:45:00+00:00,2020-04-02 06:45:00,20200402  06:45:00,246.55,246.95,246.51,246.95,561,144,246.769,25.0,13.0,12.0,3.0,10.0,-7.0,-0.28,-0.5384615384615384,0.0013380909901872,0.0036577931314771,-0.0010123506782749,-0.0010123506782749,6
2020-04-02 13:35:00+00:00,2020-04-02 07:35:00,20200402  07:35:00,247.09,248.03,247.07,247.63,8585,4581,247.603,23.0,13.0,10.0,7.0,6.0,1.0,0.0434782608695652,0.0769230769230769,0.0021448806151356,0.0061352185925565,-0.0023422040948187,-0.0016153131688406,7
2020-04-02 14:10:00+00:00,2020-04-02 08:10:00,20200402  08:10:00,247.79,248.29,247.74,248.23,5484,2927,248.068,23.0,8.0,15.0,4.0,4.0,0.0,0.0,0.0,0.0018565605198368,0.0066507157630073,-0.0005639930709422,-0.0015711235547677,8
2020-04-02 14:42:00+00:00,2020-04-02 08:42:00,20200402  08:42:00,250.95,251.27,250.76,250.77,6718,3716,250.997,24.0,6.0,18.0,2.0,4.0,-2.0,-0.0833333333333333,-0.3333333333333333,-0.0007172743574416,-0.0048414619627763,-0.0004386489611996,-0.0030306655501057,8
2020-04-02 15:14:00+00:00,2020-04-02 09:14:00,20200402  09:14:00,249.95,249.95,249.54,249.72,2484,1398,249.739,20.0,6.0,14.0,1.0,5.0,-4.0,-0.2,-0.6666666666666666,-0.0009201840368072,-0.0013197360527894,0.0023226013134711,0.0032836777190452,9
2020-04-02 16:01:00+00:00,2020-04-02 10:01:00,20200402  10:01:00,250.61,250.92,250.39,250.89,1967,1102,250.663,16.0,5.0,11.0,0.0,5.0,-5.0,-0.3125,-1.0,0.0009974465368656,-0.0010352379056342,-0.0004384391566024,0.0022320538881581,10
2020-04-02 17:11:00+00:00,2020-04-02 11:11:00,20200402  11:11:00,249.55,249.88,249.54,249.63,2533,1120,249.701,21.0,11.0,10.0,0.0,11.0,-11.0,-0.5238095238095238,-1.0,0.0002804936688571,-0.0040296840089371,-0.0006409486039338,-0.0021632015382766,11
2020-04-02 18:11:00+00:00,2020-04-02 12:11:00,20200402  12:11:00,246.55,246.64,246.25,246.48,2524,1235,246.433,21.0,9.0,12.0,2.0,7.0,-5.0,-0.238095238095238,-0.5555555555555556,-0.000243368216111,-0.002307225258045,-0.0003245699448229,0.0027994157740993,12
2020-04-02 18:49:00+00:00,2020-04-02 12:49:00,20200402  12:49:00,247.57,247.57,247.16,247.26,1076,658,247.287,19.0,8.0,11.0,1.0,7.0,-6.0,-0.3157894736842105,-0.75,-0.0010907768755302,0.0004855547462976,4.044325810892424e-05,0.0045296449081937,12
2020-04-02 19:45:00+00:00,2020-04-02 13:45:00,20200402  13:45:00,250.44,250.83,250.24,250.61,5288,2912,250.564,24.0,11.0,13.0,3.0,8.0,-5.0,-0.2083333333333333,-0.4545454545454545,0.0006788053026673,0.0056177520966254,-0.0020749371533458,0.0037907505686125,13
2020-04-02 20:17:00+00:00,2020-04-02 14:17:00,20200402  14:17:00,252.18,252.21,252.05,252.09,65,36,252.114,15.0,9.0,6.0,3.0,6.0,-3.0,-0.2,-0.3333333333333333,0.0003174477203287,-0.0005946717411988,3.9668372406653774e-05,-0.0005553572136935,14
2020-04-02 21:28:00+00:00,2020-04-02 15:28:00,20200402  15:28:00,251.78,251.8,251.77,251.8,12,4,251.795,14.0,2.0,12.0,0.0,2.0,-2.0,-0.1428571428571428,-1.0,0.0,-3.971248163292529e-05,-0.0005957108816521,-0.0004368546465449,15
2020-04-02 22:05:00+00:00,2020-04-02 16:05:00,20200402  16:05:00,251.45,251.69,251.45,251.69,62,21,251.542,17.0,6.0,11.0,0.0,6.0,-6.0,-0.3529411764705882,-1.0,0.000755467196819,0.000755467196819,-0.0001986570781516,0.0020263021971471,16
2020-04-02 22:46:00+00:00,2020-04-02 16:46:00,20200402  16:46:00,251.72,251.76,251.6,251.6,40,18,251.652,15.0,5.0,10.0,2.0,3.0,-1.0,-0.0666666666666666,-0.2,-0.0003972983710766,-0.0012305982295264,0.0003974562798092,0.0013910969793322,16
2020-04-02 23:52:00+00:00,2020-04-02 17:52:00,20200402  17:52:00,250.76,250.84,250.76,250.84,31,13,250.808,14.0,8.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0001993699908289,0.0010775432015006,-0.0003189284005741,-0.0005581247010046,17
2020-04-03 12:33:00+00:00,2020-04-03 06:33:00,20200403  06:33:00,250.24,251.26,250.24,251.19,1570,443,250.752,22.0,9.0,13.0,4.0,5.0,-1.0,-0.0454545454545454,-0.1111111111111111,0.0037963554987212,0.00407722748531,0.0011545045583023,0.0018312830924798,6
2020-04-03 13:05:00+00:00,2020-04-03 07:05:00,20200403  07:05:00,252.17,252.36,252.11,252.3,329,79,252.224,16.0,8.0,8.0,1.0,7.0,-6.0,-0.375,-0.75,0.0005948839976204,0.0035001193222496,-0.0009512485136742,-0.0051129607609988,7
2020-04-03 13:43:00+00:00,2020-04-03 07:43:00,20200403  07:43:00,252.92,253.04,252.65,252.87,5503,2731,252.899,24.0,11.0,13.0,6.0,5.0,1.0,0.0416666666666666,0.0909090909090909,-0.00023721978413,0.0054473161033796,-0.0006722822003402,-0.0035986870724087,7
2020-04-03 14:39:00+00:00,2020-04-03 08:39:00,20200403  08:39:00,249.04,249.25,248.89,249.2,3974,1770,249.047,22.0,11.0,11.0,0.0,11.0,-11.0,-0.5,-1.0,0.0005621135469364,-0.0018025235329461,0.0007624398073835,0.0014847512038522,8
2020-04-03 15:19:00+00:00,2020-04-03 09:19:00,20200403  09:19:00,248.75,248.92,248.55,248.88,2152,1134,248.71,20.0,10.0,10.0,4.0,6.0,-2.0,-0.1,-0.2,0.0005226130653266,0.0002813391744704,-0.0006830601092895,-0.0033349405335904,9
2020-04-03 15:55:00+00:00,2020-04-03 09:55:00,20200403  09:55:00,247.75,248.14,247.68,248.13,5597,1603,247.973,18.0,11.0,7.0,6.0,5.0,1.0,0.0555555555555555,0.0909090909090909,0.0014529604068289,0.0017359709325797,0.0002015072744125,0.0004030145488251,9
2020-04-03 16:31:00+00:00,2020-04-03 10:31:00,20200403  10:31:00,247.42,247.5,247.25,247.37,1610,891,247.331,24.0,7.0,17.0,2.0,5.0,-3.0,-0.125,-0.4285714285714285,-0.0002424928262538,0.0031224655312247,-0.0018191373246554,-0.0003234021910498,10
2020-04-03 17:08:00+00:00,2020-04-03 11:08:00,20200403  11:08:00,247.77,247.98,247.69,247.93,790,368,247.865,15.0,6.0,9.0,2.0,4.0,-2.0,-0.1333333333333333,-0.3333333333333333,0.0006053757365405,0.0010093669250645,0.0006050094784817,-0.0024200379139273,11
2020-04-03 17:43:00+00:00,2020-04-03 11:43:00,20200403  11:43:00,245.83,245.89,245.7,245.81,860,414,245.802,24.0,12.0,12.0,0.0,12.0,-12.0,-0.5,-1.0,-8.135703534972727e-05,-0.0012189671285197,0.001423863959969,0.0023595459908059,11
2020-04-03 18:17:00+00:00,2020-04-03 12:17:00,20200403  12:17:00,245.32,245.69,245.31,245.46,1438,818,245.494,15.0,3.0,12.0,0.0,3.0,-3.0,-0.2,-1.0,0.0005298985040558,0.000244498777506,0.0,0.0020777316059643,12
2020-04-03 18:55:00+00:00,2020-04-03 12:55:00,20200403  12:55:00,247.08,247.31,247.05,247.16,1474,854,247.186,19.0,12.0,7.0,7.0,5.0,2.0,0.1052631578947368,0.1666666666666666,0.0003237817710861,0.0022302420826405,0.0004450558342774,0.0023466580352808,12
2020-04-03 19:31:00+00:00,2020-04-03 13:31:00,20200403  13:31:00,247.7,247.84,247.29,247.32,2551,1216,247.489,21.0,11.0,10.0,4.0,7.0,-3.0,-0.1428571428571428,-0.2727272727272727,-0.0015341138473959,0.0018634043587457,-0.0006065016982047,-0.0008491023774865,13
2020-04-03 20:03:00+00:00,2020-04-03 14:03:00,20200403  14:03:00,248.19,248.33,248.17,248.32,1007,349,248.273,16.0,6.0,10.0,2.0,4.0,-2.0,-0.125,-0.3333333333333333,0.0005237922559329,0.0013306988185006,0.000523518041237,0.001490012886598,14
2020-04-03 21:42:00+00:00,2020-04-03 15:42:00,20200403  15:42:00,248.4,248.4,248.4,248.4,6,4,248.4,16.0,7.0,9.0,1.0,6.0,-5.0,-0.3125,-0.7142857142857143,-8.050881571519675e-05,-0.0002414875633904,0.0001207729468599,-0.000402576489533,15
2020-04-03 22:25:00+00:00,2020-04-03 16:25:00,20200403  16:25:00,248.05,248.05,248.01,248.02,51,14,248.026,17.0,7.0,10.0,0.0,7.0,-7.0,-0.4117647058823529,-1.0,-0.0001209433581939,-0.0007252215954873,0.0001612773163455,-4.031932908643565e-05,16
2020-04-06 14:03:00+00:00,2020-04-06 08:03:00,20200406  08:03:00,260.41,260.43,259.92,260.1,3696,1924,260.205,25.0,15.0,10.0,10.0,5.0,5.0,0.2,0.3333333333333333,-0.0012287842715612,0.0018874465544471,-0.0006151480199924,-0.0015378700499809,8
2020-04-06 14:35:00+00:00,2020-04-06 08:35:00,20200406  08:35:00,259.53,259.77,259.48,259.6,2340,1188,259.628,19.0,7.0,12.0,5.0,2.0,3.0,0.1578947368421052,0.4285714285714285,0.0002697183369939,0.0009253547193091,-0.000346687211094,0.0012326656394452,8
2020-04-06 15:42:00+00:00,2020-04-06 09:42:00,20200406  09:42:00,260.41,260.55,260.38,260.55,2072,1099,260.469,16.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0004991936103218,0.0029254397782825,0.0002686624448282,0.0010362694300516,9
2020-04-06 16:15:00+00:00,2020-04-06 10:15:00,20200406  10:15:00,261.66,261.67,261.5,261.63,2726,1513,261.579,18.0,7.0,11.0,5.0,2.0,3.0,0.1666666666666666,0.4285714285714285,-0.0001146526026142,0.0017996630418133,-0.0004586629973627,0.0014142109085348,10
2020-04-06 17:05:00+00:00,2020-04-06 11:05:00,20200406  11:05:00,262.0,262.02,261.89,261.93,1068,560,261.952,20.0,10.0,10.0,3.0,7.0,-4.0,-0.2,-0.4,-0.000267175572519,-0.0020193553303359,0.0004963158095674,0.0008780972015425,11
2020-04-06 17:48:00+00:00,2020-04-06 11:48:00,20200406  11:48:00,262.69,262.82,262.67,262.77,3057,1267,262.74,19.0,6.0,13.0,4.0,2.0,2.0,0.1052631578947368,0.3333333333333333,0.0002664636467453,0.0009904384594872,0.0001141682840508,0.0001522243787344,11
2020-04-06 18:23:00+00:00,2020-04-06 12:23:00,20200406  12:23:00,261.39,261.73,261.35,261.62,2224,1139,261.583,15.0,4.0,11.0,1.0,3.0,-2.0,-0.1333333333333333,-0.5,0.0008799112437354,0.0002293928735279,0.0007644675483524,0.0,12
2020-04-06 19:08:00+00:00,2020-04-06 13:08:00,20200406  13:08:00,263.0,263.15,262.87,262.9,6124,2807,263.022,25.0,14.0,11.0,5.0,9.0,-4.0,-0.16,-0.2857142857142857,-0.0003802281368822,0.002058240585455,0.000494484594903,-0.0015975656143019,13
2020-04-06 19:53:00+00:00,2020-04-06 13:53:00,20200406  13:53:00,265.25,265.52,265.22,265.38,14184,7712,265.399,22.0,9.0,13.0,8.0,1.0,7.0,0.3181818181818182,0.7777777777777778,0.0004901036757776,0.0083209848398495,0.0037681814756198,0.0019594543673222,13
2020-04-06 20:38:00+00:00,2020-04-06 14:38:00,20200406  14:38:00,265.0,265.02,264.77,264.77,182,58,264.951,14.0,8.0,6.0,0.0,8.0,-8.0,-0.5714285714285714,-1.0,-0.0007925126424637,-0.000490751226878,0.0003399176643881,0.0001888431468821,14
2020-04-06 22:04:00+00:00,2020-04-06 16:04:00,20200406  16:04:00,264.19,264.32,264.13,264.19,129,48,264.206,16.0,4.0,12.0,1.0,3.0,-2.0,-0.125,-0.5,0.0,-0.002491976590523,0.0010598432945987,0.0002271092774139,16
2020-04-06 22:36:00+00:00,2020-04-06 16:36:00,20200406  16:36:00,263.91,264.03,263.86,264.03,23,8,263.95,23.0,6.0,17.0,2.0,4.0,-2.0,-0.0869565217391304,-0.3333333333333333,0.0002651916957114,7.57547062610886e-05,-0.0004166193235615,0.0006817407112829,16
2020-04-06 23:21:00+00:00,2020-04-06 17:21:00,20200406  17:21:00,265.53,265.68,265.39,265.4,205,66,265.521,17.0,7.0,10.0,5.0,2.0,3.0,0.1764705882352941,0.4285714285714285,-0.000376647834275,0.0035164668960561,0.0005651846269782,-0.00120572720422,17
2020-04-07 12:54:00+00:00,2020-04-07 06:54:00,20200407  06:54:00,272.95,273.08,272.8,272.8,373,104,272.99,15.0,6.0,9.0,3.0,3.0,0.0,0.0,0.0,-0.0007326007326007,-0.0014275778762032,0.0005865102639295,0.0024560117302052,6
2020-04-07 13:41:00+00:00,2020-04-07 07:41:00,20200407  07:41:00,272.29,272.47,272.13,272.27,6670,2801,272.312,20.0,10.0,10.0,4.0,6.0,-2.0,-0.1,-0.2,-7.345109993039944e-05,-0.0038052028831729,0.0013589451647262,0.0030484445587102,7
2020-04-07 14:17:00+00:00,2020-04-07 08:17:00,20200407  08:17:00,269.7,270.55,269.69,270.44,8441,3667,270.158,26.0,15.0,11.0,0.0,15.0,-15.0,-0.5769230769230769,-1.0,0.0027809707441877,-0.0019927669938741,0.0002958142286644,-0.0022555834935661,8
2020-04-07 14:57:00+00:00,2020-04-07 08:57:00,20200407  08:57:00,269.14,269.3,268.81,269.11,2052,1348,269.091,22.0,7.0,15.0,4.0,3.0,1.0,0.0454545454545454,0.1428571428571428,-3.715814506533022e-05,0.0011905204806725,0.0019694548697557,-0.0015978596113114,8
2020-04-07 15:34:00+00:00,2020-04-07 09:34:00,20200407  09:34:00,271.51,271.58,271.2,271.38,2025,1065,271.375,17.0,9.0,8.0,3.0,6.0,-3.0,-0.1764705882352941,-0.3333333333333333,-0.0004788037273028,0.0007744219493306,0.0003684869924092,0.003021593337755,9
2020-04-07 16:10:00+00:00,2020-04-07 10:10:00,20200407  10:10:00,273.35,273.35,272.91,273.0,2688,1316,273.125,18.0,3.0,15.0,0.0,3.0,-3.0,-0.1666666666666666,-1.0,-0.0012073317967291,0.0001831837332846,0.0002564102564102,0.0012454212454211,10
2020-04-07 16:44:00+00:00,2020-04-07 10:44:00,20200407  10:44:00,272.9,272.91,272.67,272.8,1669,1076,272.773,17.0,10.0,7.0,3.0,7.0,-4.0,-0.2352941176470588,-0.4,-0.0004030632809352,0.0011009174311926,0.0005498533724339,0.0008797653958945,10
2020-04-07 17:33:00+00:00,2020-04-07 11:33:00,20200407  11:33:00,271.95,271.97,271.6,271.65,1413,885,271.756,14.0,11.0,3.0,1.0,10.0,-9.0,-0.6428571428571429,-0.8181818181818182,-0.0012133245091552,-0.0004783280594597,3.6812074360570435e-05,-0.000478556966685,11
2020-04-07 18:06:00+00:00,2020-04-07 12:06:00,20200407  12:06:00,269.83,269.86,269.56,269.6,3141,1385,269.71,17.0,5.0,12.0,1.0,4.0,-3.0,-0.1764705882352941,-0.6,-0.0008153583870728,-0.003585024208153,-0.0006676557863501,0.0017433234421364,12
2020-04-07 18:42:00+00:00,2020-04-07 12:42:00,20200407  12:42:00,268.05,268.15,267.71,267.88,4095,1756,267.927,23.0,12.0,11.0,1.0,11.0,-10.0,-0.4347826086956521,-0.8333333333333334,-0.0005596388463977,-0.0040895233846383,-0.0006346125130656,-0.000597282365238,12
2020-04-07 19:26:00+00:00,2020-04-07 13:26:00,20200407  13:26:00,266.37,266.9,266.19,266.81,6099,2748,266.628,23.0,13.0,10.0,2.0,11.0,-9.0,-0.391304347826087,-0.6923076923076923,0.0016518376694072,0.001501445140948,0.000712117236985,-0.0005996776732507,13
2020-04-07 20:02:00+00:00,2020-04-07 14:02:00,20200407  14:02:00,264.71,264.81,264.31,264.34,2481,889,264.587,22.0,6.0,16.0,1.0,5.0,-4.0,-0.1818181818181818,-0.6666666666666666,-0.0016617569302816,-0.0066140548665917,-0.0007187712794128,-0.0008322614814253,14
2020-04-07 20:51:00+00:00,2020-04-07 14:51:00,20200407  14:51:00,264.24,264.43,264.22,264.3,294,74,264.296,14.0,6.0,8.0,1.0,5.0,-4.0,-0.2857142857142857,-0.6666666666666666,0.0001892147587512,0.0021993022903077,-0.0011350737797957,-0.001589103291714,14
2020-04-07 22:12:00+00:00,2020-04-07 16:12:00,20200407  16:12:00,263.21,263.33,263.0,263.3,282,78,263.133,26.0,12.0,14.0,3.0,9.0,-6.0,-0.2307692307692307,-0.5,0.0003799392097265,-0.0029158935130836,0.0,0.0011393847322447,16
2020-04-07 23:07:00+00:00,2020-04-07 17:07:00,20200407  17:07:00,263.71,263.79,263.71,263.79,23,7,263.774,14.0,9.0,5.0,2.0,7.0,-5.0,-0.3571428571428571,-0.5555555555555556,0.0001516587677725,0.0014426179719828,-0.0007202699116721,0.0,17
2020-04-07 23:49:00+00:00,2020-04-07 17:49:00,20200407  17:49:00,265.84,266.0,265.84,265.99,499,91,265.854,14.0,4.0,10.0,3.0,1.0,2.0,0.1428571428571428,0.5,0.0006018884249332,0.0013929673970334,-0.0003007631865858,-0.0030076318658596,17
2020-04-08 13:34:00+00:00,2020-04-08 07:34:00,20200408  07:34:00,267.78,267.97,267.32,267.9,3041,1754,267.59,15.0,8.0,7.0,0.0,8.0,-8.0,-0.5333333333333333,-1.0,0.0004107696329211,-0.0003358334266204,0.0008212019410229,-0.0001866368047777,7
2020-04-08 14:10:00+00:00,2020-04-08 08:10:00,20200408  08:10:00,265.9,266.47,265.9,266.44,3199,1488,266.256,19.0,9.0,10.0,4.0,5.0,-1.0,-0.0526315789473684,-0.1111111111111111,0.0021062133293214,0.001917797916745,0.0003002552169344,0.001276084671971,8
