bar_time_utc,price_time_local,date,open,high,low,close,volume,barCount,average,tweet_count,labeled_count,unlabeled_count,bullish_count,bearish_count,sentiment_sum,sentiment_mean,labeled_sentiment_mean,return_1m,return_5m,forward_return_1m,forward_return_5m,hour
2020-04-13 16:36:00+00:00,2020-04-13 10:36:00,20200413  10:36:00,273.66,273.78,273.54,273.7,1337,672,273.657,4.0,1.0,3.0,1.0,0.0,1.0,0.25,1.0,0.0001461667762916,-0.0006207324643079,7.307270734391302e-05,0.0004018998903909,10
2020-04-13 17:48:00+00:00,2020-04-13 11:48:00,20200413  11:48:00,273.82,273.9,273.77,273.85,853,628,273.839,4.0,1.0,3.0,1.0,0.0,1.0,0.25,1.0,0.0001095610254913,-0.0009120758847136,-0.0004016797516889,0.0010589738908159,11
2020-04-01 18:51:00+00:00,2020-04-01 12:51:00,20200401  12:51:00,246.79,246.83,246.6,246.64,1182,732,246.691,2.0,1.0,1.0,0.0,1.0,-1.0,-0.5,-1.0,-0.0004863024801426,-0.0011339705167665,0.0001621796951023,-0.0023516055789813,12
2020-04-03 18:38:00+00:00,2020-04-03 12:38:00,20200403  12:38:00,246.43,246.69,246.43,246.54,1892,1207,246.557,4.0,1.0,3.0,1.0,0.0,1.0,0.25,1.0,0.0004057782827462,0.0010150635429777,-0.000932911495092,-0.0023119980530542,12
2020-04-07 19:12:00+00:00,2020-04-07 13:12:00,20200407  13:12:00,268.48,268.91,268.23,268.82,4989,2246,268.599,2.0,1.0,1.0,0.0,1.0,-1.0,-0.5,-1.0,0.0012663885578068,0.0053855935372877,0.0004463953574882,-0.0036455620861544,13
2020-03-30 20:40:00+00:00,2020-03-30 14:40:00,20200330  14:40:00,261.45,261.45,261.31,261.41,253,89,261.402,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0002294718323325,-0.0011463069810093,-7.65081672470247e-05,-0.0001147622508703,14
2020-03-30 20:41:00+00:00,2020-03-30 14:41:00,20200330  14:41:00,261.42,261.42,261.35,261.39,17,9,261.391,4.0,3.0,1.0,0.0,3.0,-3.0,-0.75,-1.0,-7.65081672470247e-05,-0.0004588734656418,0.0001530280423889,0.0029457898159839,14
2020-03-27 22:06:00+00:00,2020-03-27 16:06:00,20200327  16:06:00,252.85,252.86,252.85,252.85,23,4,252.85,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.954757573365608e-05,0.0004352298805094,0.0,0.0001977456990311,16
2020-03-27 22:57:00+00:00,2020-03-27 16:57:00,20200327  16:57:00,252.65,252.72,252.64,252.64,13,8,252.649,3.0,2.0,1.0,2.0,0.0,2.0,0.6666666666666666,1.0,-0.0002374356944994,-7.91577614185357e-05,3.958201393294836e-05,0.0004354021532615,16
2020-03-30 12:32:00+00:00,2020-03-30 06:32:00,20200330  06:32:00,254.68,255.08,254.68,255.0,540,157,254.938,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0012564787183917,0.0014530887955073,-0.000392156862745,0.0001176470588235,6
